"","TALHAO","PARCELA","COD_ARVORE","CAP","HT","CATEGORIA","HD","b0","b1","Rsqr","Std.Error"
"918",3661,105,503,57.8,0,"Normal",26.9,3.54163338669832,-4.69207758954353,0.636986820989886,0.0164499519599128
"919",3661,105,504,51.5,0,"Normal",26.9,3.54163338669832,-4.69207758954353,0.636986820989886,0.0164499519599128
"920",3661,105,401,59.7,26.5,"Dominante",26.9,3.54163338669832,-4.69207758954353,0.636986820989886,0.0164499519599128
"921",3661,105,305,51.8,0,"Normal",26.9,3.54163338669832,-4.69207758954353,0.636986820989886,0.0164499519599128
"922",3661,105,306,53.7,0,"Normal",26.9,3.54163338669832,-4.69207758954353,0.636986820989886,0.0164499519599128
"923",3661,106,102,53.6,27,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"924",3661,106,101,53.8,25.5,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"925",3661,106,204,56.5,27.4,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"926",3661,106,205,53.1,26.2,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"927",3661,106,301,50.1,0,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"928",3661,106,302,49.3,0,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"929",3661,106,303,49,0,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"930",3661,106,304,48.9,0,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"931",3661,106,401,59.2,0,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"932",3661,106,402,57.5,0,"Bifurcadaacima1.30",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"933",3661,106,403,61.8,27.5,"Dominante",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"934",3661,106,404,56.4,0,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"935",3661,106,405,48.3,0,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"936",3661,106,501,56.4,0,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"937",3661,106,502,55.7,0,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"938",3661,106,503,54.8,0,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"939",3661,106,504,62.2,27.7,"Dominante",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"940",3661,106,203,59.3,27.6,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"941",3661,106,103,57.3,26.3,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"942",3661,106,201,55,26.4,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"943",3661,106,202,56.8,26.9,"Normal",27.6,3.65132121311967,-6.53094686511408,0.49865839368689,0.0193519530561277
"944",3661,107,101,55.4,28.4,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"945",3661,107,102,50.3,25.5,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"946",3661,107,103,52.5,25.6,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"947",3661,107,104,55.4,26.5,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"948",3661,107,201,39.9,0,"Dominada",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"949",3661,107,202,52.8,26.1,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"950",3661,107,203,53.3,25.7,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"951",3661,107,204,59.3,27.1,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"952",3661,107,205,39.7,0,"Dominada",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"953",3661,107,305,55.1,0,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"954",3661,107,401,54.7,0,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"955",3661,107,402,53,0,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"956",3661,107,403,53.8,0,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"957",3661,107,404,55.8,0,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"958",3661,107,405,56.5,0,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"959",3661,107,501,56.9,27.1,"Dominante",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"960",3661,107,502,51.8,0,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"961",3661,107,503,51.9,0,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"962",3661,107,301,56.7,25.6,"Dominante",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"963",3661,107,302,54.8,0,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"964",3661,107,303,53,0,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"965",3661,107,304,55.3,0,"Normal",26.35,3.68230007745587,-7.11888259139051,0.223431992328673,0.0321726281291477
"966",3661,108,202,54.6,24.5,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"967",3661,108,203,54.7,24.2,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"968",3661,108,204,50.2,23.7,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"969",3661,108,205,51.1,24.7,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"970",3661,108,301,55.6,0,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"971",3661,108,302,45.5,0,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"972",3661,108,303,47.3,0,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"973",3661,108,304,54,0,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"974",3661,108,305,51.5,0,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"975",3661,108,401,57.7,0,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"976",3661,108,402,58.6,26.2,"Dominante",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"977",3661,108,403,62.3,27.7,"Dominante",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"978",3661,108,404,51.7,0,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"979",3661,108,501,56.9,0,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"980",3661,108,502,56,0,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"981",3661,108,503,52.7,0,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"982",3661,108,102,58.1,25.3,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"983",3661,108,103,52.8,26.1,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"984",3661,108,201,52,25,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"985",3661,108,101,54.2,25.4,"Normal",26.95,3.74303184708211,-8.93787402828075,0.51673438255936,0.0314198984143512
"986",3661,109,101,61.4,25.4,"Dominante",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"987",3661,109,102,59.7,25.2,"Dominante",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"988",3661,109,103,53.3,24.5,"Normal",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"989",3661,109,104,53.4,24.4,"Normal",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"990",3661,109,201,51.9,22.6,"Normal",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"991",3661,109,202,48.5,0,"Morta",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"992",3661,109,203,51.6,24.5,"Normal",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"993",3661,109,303,51,0,"Normal",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"994",3661,109,304,54.3,0,"Normal",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"995",3661,109,305,46.4,0,"Normal",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"996",3661,109,402,54.6,0,"Normal",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"997",3661,109,403,55.9,0,"Normal",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"998",3661,109,404,55.5,0,"Normal",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"999",3661,109,501,41.1,0,"Morta",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"1000",3661,109,502,54.3,0,"Normal",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"1001",3661,109,503,52,0,"Morta",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"1002",3661,109,204,51,23.5,"Normal",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"1003",3661,109,205,0,0,"Falha",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"1004",3661,109,301,50.9,22.6,"Normal",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"1005",3661,109,302,54,0,"Normal",25.3,3.68195590990365,-8.59798810663013,0.54408974619231,0.030546045375925
"1006",3661,110,104,54.8,25.1,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1007",3661,110,201,57.1,25.1,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1008",3661,110,202,52.2,25.6,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1009",3661,110,203,54.8,26.6,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1010",3661,110,204,55.1,26.1,"Dominante",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1011",3661,110,205,47.2,0,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1012",3661,110,206,57.4,0,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1013",3661,110,301,54.5,0,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1014",3661,110,302,56.5,0,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1015",3661,110,303,53,0,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1016",3661,110,304,61.6,0,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1017",3661,110,401,55.1,0,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1018",3661,110,402,53.5,0,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1019",3661,110,403,51,0,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1020",3661,110,404,59.3,25.6,"Dominante",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1021",3661,110,405,58.9,0,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1022",3661,110,501,57.4,0,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1023",3661,110,502,44.9,0,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1024",3661,110,503,50.1,0,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1025",3661,110,101,57,27.2,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1026",3661,110,102,54.4,25.3,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1027",3661,110,103,48.5,24.8,"Normal",25.85,3.45851927901698,-3.68707705448728,0.0544743758123553,0.0293822100075593
"1028",3661,111,101,57.9,24.8,"Dominante",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1029",3661,111,202,44.6,0,"Morta",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1030",3661,111,103,55.5,23.4,"Normal",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1031",3661,111,104,42.7,0,"Morta",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1032",3661,111,201,51.5,23.2,"Normal",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1033",3661,111,301,51.8,23.3,"Normal",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1034",3661,111,302,41.9,0,"Morta",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1035",3661,111,303,57,23.9,"Normal",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1036",3661,111,304,57.7,23.7,"Normal",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1037",3661,111,305,46.6,0,"Morta",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1038",3661,111,306,54.8,23.4,"Normal",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1039",3661,111,401,56,24.1,"Normal",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1040",3661,111,402,52.2,0,"Normal",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1041",3661,111,403,58.5,24.9,"Dominante",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1042",3661,111,404,51.5,0,"Normal",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1043",3661,111,203,43.1,0,"Morta",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1044",3661,111,204,0,0,"Falha",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1045",3661,111,205,49,0,"Inclinada",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1046",3661,111,502,42.6,0,"Normal",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1047",3661,111,405,56.1,0,"Normal",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1048",3661,111,501,55,0,"Normal",24.85,3.60756633797473,-7.70361784590733,0.554570526412233,0.0176077130334929
"1049",3661,112,103,54.7,27.1,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1050",3661,112,105,51.7,25.2,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1051",3661,112,203,46.9,25.7,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1052",3661,112,204,55.2,26,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1053",3661,112,201,49.7,25.6,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1054",3661,112,202,50.3,24.9,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1055",3661,112,301,59.1,26.5,"Dominante",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1056",3661,112,302,55,0,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1057",3661,112,205,43,0,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1058",3661,112,206,0,0,"Falha",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1059",3661,112,102,53,26.6,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1060",3661,112,306,22.2,0,"Morta",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1061",3661,112,401,55.7,0,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1062",3661,112,402,56.7,0,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1063",3661,112,403,52.6,0,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1064",3661,112,404,51.7,0,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1065",3661,112,405,52.9,0,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1066",3661,112,501,34.7,0,"Morta",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1067",3661,112,502,53.8,0,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1068",3661,112,503,54,0,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1069",3661,112,101,49.5,25.9,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1070",3661,112,303,48.7,0,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1071",3661,112,304,50.9,0,"Normal",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1072",3661,112,305,57,26.2,"Dominante",26.35,3.4624403315879,-3.43685561477655,0.24811448298271,0.0221514885438571
"1073",3661,113,101,60.8,26.1,"Normal",26,3.54248531097672,-5.55287607882924,0.362482519791424,0.0367037706116558
"1074",3661,113,202,47.3,24.1,"Normal",26,3.54248531097672,-5.55287607882924,0.362482519791424,0.0367037706116558
"1075",3661,113,203,61.4,26.9,"Normal",26,3.54248531097672,-5.55287607882924,0.362482519791424,0.0367037706116558
"1076",3661,113,204,43.8,0,"Inclinada",26,3.54248531097672,-5.55287607882924,0.362482519791424,0.0367037706116558
"1077",3661,113,301,59.7,24,"Normal",26,3.54248531097672,-5.55287607882924,0.362482519791424,0.0367037706116558
"1078",3661,113,302,54.5,25.5,"Normal",26,3.54248531097672,-5.55287607882924,0.362482519791424,0.0367037706116558
"1079",3661,113,303,57.6,0,"Normal",26,3.54248531097672,-5.55287607882924,0.362482519791424,0.0367037706116558
"1080",3661,113,304,58.4,0,"Normal",26,3.54248531097672,-5.55287607882924,0.362482519791424,0.0367037706116558
"1081",3661,113,401,58.1,0,"Normal",26,3.54248531097672,-5.55287607882924,0.362482519791424,0.0367037706116558
"1082",3661,113,402,57.9,0,"Normal",26,3.54248531097672,-5.55287607882924,0.362482519791424,0.0367037706116558
